"method","url"
"igraph_layout_kamada_kawai","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_kamada_kawai"
"igraph_layout_kamada_kawai_3d","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_kamada_kawai_3d"
"igraph_layout_lgl","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_lgl"
"igraph_layout_mds","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_mds"
"igraph_layout_merge_dla","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_merge_dla"
"igraph_layout_random","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_random"
"igraph_layout_random_3d","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_random_3d"
"igraph_layout_reingold_tilford","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_reingold_tilford"
"igraph_layout_reingold_tilford_circular","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_reingold_tilford_circular"
"igraph_layout_sphere","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_sphere"
"igraph_layout_star","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_star"
"igraph_layout_sugiyama","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_sugiyama"
"igraph_layout_umap","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_umap"
"igraph_layout_umap_3d","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_umap_3d"
"igraph_layout_umap_compute_weights","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_layout_umap_compute_weights"
"igraph_lazy_adjlist_clear","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_lazy_adjlist_clear"
"igraph_lazy_adjlist_destroy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_lazy_adjlist_destroy"
"igraph_lazy_adjlist_get","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_lazy_adjlist_get"
"igraph_lazy_adjlist_has","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_lazy_adjlist_has"
"igraph_lazy_adjlist_init","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_lazy_adjlist_init"
"igraph_lazy_adjlist_size","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_lazy_adjlist_size"
"igraph_lazy_inclist_clear","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_lazy_inclist_clear"
"igraph_lazy_inclist_destroy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_lazy_inclist_destroy"
"igraph_lazy_inclist_get","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_lazy_inclist_get"
"igraph_lazy_inclist_has","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_lazy_inclist_has"
"igraph_lazy_inclist_init","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_lazy_inclist_init"
"igraph_lazy_inclist_size","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_lazy_inclist_size"
"igraph_lcf","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_lcf"
"igraph_lcf_small","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_lcf_small"
"igraph_le_community_to_membership","https://igraph.org/c/html/latest/igraph-Community.html#igraph_le_community_to_membership"
"igraph_linegraph","https://igraph.org/c/html/latest/igraph-Operators.html#igraph_linegraph"
"igraph_list_triangles","https://igraph.org/c/html/latest/igraph-Motifs.html#igraph_list_triangles"
"igraph_local_efficiency","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_local_efficiency"
"igraph_local_scan_0","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_local_scan_0"
"igraph_local_scan_0_them","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_local_scan_0_them"
"igraph_local_scan_1_ecount","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_local_scan_1_ecount"
"igraph_local_scan_1_ecount_them","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_local_scan_1_ecount_them"
"igraph_local_scan_k_ecount","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_local_scan_k_ecount"
"igraph_local_scan_k_ecount_them","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_local_scan_k_ecount_them"
"igraph_local_scan_neighborhood_ecount","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_local_scan_neighborhood_ecount"
"igraph_local_scan_subset_ecount","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_local_scan_subset_ecount"
"igraph_loops_t","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_loops_t"
"igraph_lune_beta_skeleton","https://igraph.org/c/html/latest/igraph-Spatial.html#igraph_lune_beta_skeleton"
"igraph_malloc","https://igraph.org/c/html/latest/igraph-Memory.html#igraph_malloc"
"MATRIX","https://igraph.org/c/html/latest/igraph-Data-structures.html#MATRIX"
"igraph_matrix_add","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_add"
"igraph_matrix_add_cols","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_add_cols"
"igraph_matrix_add_constant","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_add_constant"
"igraph_matrix_add_rows","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_add_rows"
"igraph_matrix_all_almost_e","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_all_almost_e"
"igraph_matrix_all_e","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_all_e"
"igraph_matrix_all_g","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_all_g"
"igraph_matrix_all_ge","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_all_ge"
"igraph_matrix_all_l","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_all_l"
"igraph_matrix_all_le","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_all_le"
"igraph_matrix_as_sparsemat","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_as_sparsemat"
"igraph_matrix_capacity","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_capacity"
"igraph_matrix_cbind","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_cbind"
"igraph_matrix_colsum","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_colsum"
"igraph_matrix_complex_all_almost_e","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_complex_all_almost_e"
"igraph_matrix_complex_create","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_complex_create"
"igraph_matrix_complex_create_polar","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_complex_create_polar"
"igraph_matrix_complex_imag","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_complex_imag"
"igraph_matrix_complex_real","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_complex_real"
"igraph_matrix_complex_realimag","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_complex_realimag"
"igraph_matrix_complex_zapsmall","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_complex_zapsmall"
"igraph_matrix_contains","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_contains"
"igraph_matrix_copy_to","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_copy_to"
"igraph_matrix_destroy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_destroy"
"igraph_matrix_div_elements","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_div_elements"
"igraph_matrix_empty","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_empty"
"igraph_matrix_fill","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_fill"
"igraph_matrix_get","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_get"
"igraph_matrix_get_col","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_get_col"
"igraph_matrix_get_ptr","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_get_ptr"
"igraph_matrix_get_row","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_get_row"
"igraph_matrix_init","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_init"
"igraph_matrix_init_array","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_init_array"
"igraph_matrix_init_copy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_init_copy"
"igraph_matrix_isnull","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_isnull"
"igraph_matrix_is_symmetric","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_is_symmetric"
"igraph_matrix_max","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_max"
"igraph_matrix_maxdifference","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_maxdifference"
"igraph_matrix_min","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_min"
"igraph_matrix_minmax","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_minmax"
"igraph_matrix_mul_elements","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_mul_elements"
"igraph_matrix_ncol","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_ncol"
"igraph_matrix_nrow","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_nrow"
"igraph_matrix_null","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_null"
"igraph_matrix_prod","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_prod"
"igraph_matrix_rbind","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_rbind"
"igraph_matrix_remove_col","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_remove_col"
"igraph_matrix_remove_row","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_remove_row"
"igraph_matrix_resize","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_resize"
"igraph_matrix_resize_min","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_resize_min"
"igraph_matrix_rowsum","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_rowsum"
"igraph_matrix_scale","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_scale"
"igraph_matrix_search","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_search"
"igraph_matrix_select_cols","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_select_cols"
"igraph_matrix_select_rows","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_select_rows"
"igraph_matrix_select_rows_cols","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_select_rows_cols"
"igraph_matrix_set","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_set"
"igraph_matrix_set_col","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_set_col"
"igraph_matrix_set_row","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_set_row"
"igraph_matrix_size","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_size"
"igraph_matrix_sub","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_sub"
"igraph_matrix_sum","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_sum"
"igraph_matrix_swap","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_swap"
"igraph_matrix_swap_cols","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_swap_cols"
"igraph_matrix_swap_rows","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_swap_rows"
"igraph_matrix_transpose","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_transpose"
"igraph_matrix_update","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_update"
"igraph_matrix_view","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_view"
"igraph_matrix_view_from_vector","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_view_from_vector"
"igraph_matrix_which_max","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_which_max"
"igraph_matrix_which_min","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_which_min"
"igraph_matrix_which_minmax","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_which_minmax"
"igraph_matrix_zapsmall","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_matrix_zapsmall"
"igraph_maxdegree","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_maxdegree"
"igraph_maxflow","https://igraph.org/c/html/latest/igraph-Flows.html#igraph_maxflow"
"igraph_maxflow_stats_t","https://igraph.org/c/html/latest/igraph-Flows.html#igraph_maxflow_stats_t"
"igraph_maxflow_value","https://igraph.org/c/html/latest/igraph-Flows.html#igraph_maxflow_value"
"igraph_maximal_cliques","https://igraph.org/c/html/latest/igraph-Cliques.html#igraph_maximal_cliques"
"igraph_maximal_cliques_callback","https://igraph.org/c/html/latest/igraph-Cliques.html#igraph_maximal_cliques_callback"
"igraph_maximal_cliques_count","https://igraph.org/c/html/latest/igraph-Cliques.html#igraph_maximal_cliques_count"
"igraph_maximal_cliques_file","https://igraph.org/c/html/latest/igraph-Cliques.html#igraph_maximal_cliques_file"
"igraph_maximal_cliques_hist","https://igraph.org/c/html/latest/igraph-Cliques.html#igraph_maximal_cliques_hist"
"igraph_maximal_cliques_subset","https://igraph.org/c/html/latest/igraph-Cliques.html#igraph_maximal_cliques_subset"
"igraph_maximal_independent_vertex_sets","https://igraph.org/c/html/latest/igraph-Cliques.html#igraph_maximal_independent_vertex_sets"
"igraph_maximum_bipartite_matching","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_maximum_bipartite_matching"
"igraph_maximum_cardinality_search","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_maximum_cardinality_search"
"igraph_mean_degree","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_mean_degree"
"igraph_metric_t","https://igraph.org/c/html/latest/igraph-Spatial.html#igraph_metric_t"
"igraph_mincut","https://igraph.org/c/html/latest/igraph-Flows.html#igraph_mincut"
"igraph_mincut_value","https://igraph.org/c/html/latest/igraph-Flows.html#igraph_mincut_value"
"igraph_minimum_cycle_basis","https://igraph.org/c/html/latest/igraph-Cycles.html#igraph_minimum_cycle_basis"
"igraph_minimum_size_separators","https://igraph.org/c/html/latest/igraph-Separators.html#igraph_minimum_size_separators"
"igraph_minimum_spanning_tree","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_minimum_spanning_tree"
"igraph_modularity","https://igraph.org/c/html/latest/igraph-Community.html#igraph_modularity"
"igraph_modularity_matrix","https://igraph.org/c/html/latest/igraph-Community.html#igraph_modularity_matrix"
"igraph_motifs_handler_t","https://igraph.org/c/html/latest/igraph-Motifs.html#igraph_motifs_handler_t"
"igraph_motifs_randesu","https://igraph.org/c/html/latest/igraph-Motifs.html#igraph_motifs_randesu"
"igraph_motifs_randesu_callback","https://igraph.org/c/html/latest/igraph-Motifs.html#igraph_motifs_randesu_callback"
"igraph_motifs_randesu_estimate","https://igraph.org/c/html/latest/igraph-Motifs.html#igraph_motifs_randesu_estimate"
"igraph_motifs_randesu_no","https://igraph.org/c/html/latest/igraph-Motifs.html#igraph_motifs_randesu_no"
"igraph_mycielskian","https://igraph.org/c/html/latest/igraph-Operators.html#igraph_mycielskian"
"igraph_mycielski_graph","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_mycielski_graph"
"igraph_nearest_neighbor_graph","https://igraph.org/c/html/latest/igraph-Spatial.html#igraph_nearest_neighbor_graph"
"igraph_neighborhood","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_neighborhood"
"igraph_neighborhood_graphs","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_neighborhood_graphs"
"igraph_neighborhood_size","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_neighborhood_size"
"igraph_neighbors","https://igraph.org/c/html/latest/igraph-Basic.html#igraph_neighbors"
"igraph_neimode_t","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_neimode_t"
"IGRAPH_OTHER","https://igraph.org/c/html/latest/igraph-Basic.html#IGRAPH_OTHER"
"igraph_pagerank","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_pagerank"
"igraph_pagerank_algo_t","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_pagerank_algo_t"
"igraph_path_graph","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_path_graph"
"igraph_path_length_hist","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_path_length_hist"
"igraph_permute_vertices","https://igraph.org/c/html/latest/igraph-Isomorphism.html#igraph_permute_vertices"
"igraph_personalized_pagerank","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_personalized_pagerank"
"igraph_personalized_pagerank_vs","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_personalized_pagerank_vs"
"igraph_plfit_result_calculate_p_value","https://igraph.org/c/html/latest/igraph-Nongraph.html#igraph_plfit_result_calculate_p_value"
"igraph_plfit_result_t","https://igraph.org/c/html/latest/igraph-Nongraph.html#igraph_plfit_result_t"
"igraph_power_law_fit","https://igraph.org/c/html/latest/igraph-Nongraph.html#igraph_power_law_fit"
"igraph_preference_game","https://igraph.org/c/html/latest/igraph-Games.html#igraph_preference_game"
"igraph_product","https://igraph.org/c/html/latest/igraph-Operators.html#igraph_product"
"IGRAPH_PROGRESS","https://igraph.org/c/html/latest/igraph-Advanced.html#IGRAPH_PROGRESS"
"igraph_progress","https://igraph.org/c/html/latest/igraph-Advanced.html#igraph_progress"
"IGRAPH_PROGRESSF","https://igraph.org/c/html/latest/igraph-Advanced.html#IGRAPH_PROGRESSF"
"igraph_progressf","https://igraph.org/c/html/latest/igraph-Advanced.html#igraph_progressf"
"igraph_progress_handler_stderr","https://igraph.org/c/html/latest/igraph-Advanced.html#igraph_progress_handler_stderr"
"igraph_progress_handler_t","https://igraph.org/c/html/latest/igraph-Advanced.html#igraph_progress_handler_t"
"igraph_pseudo_diameter","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_pseudo_diameter"
"igraph_psumtree_destroy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_psumtree_destroy"
"igraph_psumtree_get","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_psumtree_get"
"igraph_psumtree_init","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_psumtree_init"
"igraph_psumtree_reset","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_psumtree_reset"
"igraph_psumtree_search","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_psumtree_search"
"igraph_psumtree_size","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_psumtree_size"
"igraph_psumtree_sum","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_psumtree_sum"
"igraph_psumtree_update","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_psumtree_update"
"igraph_radius","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_radius"
"igraph_random_sample","https://igraph.org/c/html/latest/igraph-Nongraph.html#igraph_random_sample"
"igraph_random_spanning_tree","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_random_spanning_tree"
"igraph_random_walk","https://igraph.org/c/html/latest/igraph-Visitors.html#igraph_random_walk"
"igraph_reachability","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_reachability"
"igraph_read_graph_dimacs_flow","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_read_graph_dimacs_flow"
"igraph_read_graph_dl","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_read_graph_dl"
"igraph_read_graph_edgelist","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_read_graph_edgelist"
"igraph_read_graph_gml","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_read_graph_gml"
"igraph_read_graph_graphdb","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_read_graph_graphdb"
"igraph_read_graph_graphml","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_read_graph_graphml"
"igraph_read_graph_lgl","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_read_graph_lgl"
"igraph_read_graph_ncol","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_read_graph_ncol"
"igraph_read_graph_pajek","https://igraph.org/c/html/latest/igraph-Foreign.html#igraph_read_graph_pajek"
"igraph_realize_bipartite_degree_sequence","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_realize_bipartite_degree_sequence"
"igraph_realize_degree_sequence","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_realize_degree_sequence"
"igraph_realloc","https://igraph.org/c/html/latest/igraph-Memory.html#igraph_realloc"
"igraph_recent_degree_aging_game","https://igraph.org/c/html/latest/igraph-Games.html#igraph_recent_degree_aging_game"
"igraph_recent_degree_game","https://igraph.org/c/html/latest/igraph-Games.html#igraph_recent_degree_game"
"igraph_reciprocity","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_reciprocity"
"igraph_regular_tree","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_regular_tree"
"igraph_reindex_membership","https://igraph.org/c/html/latest/igraph-Community.html#igraph_reindex_membership"
"igraph_relative_neighborhood_graph","https://igraph.org/c/html/latest/igraph-Spatial.html#igraph_relative_neighborhood_graph"
"igraph_reverse_edges","https://igraph.org/c/html/latest/igraph-Operators.html#igraph_reverse_edges"
"igraph_rewire","https://igraph.org/c/html/latest/igraph-Games.html#igraph_rewire"
"igraph_rewire_directed_edges","https://igraph.org/c/html/latest/igraph-Games.html#igraph_rewire_directed_edges"
"igraph_rewire_edges","https://igraph.org/c/html/latest/igraph-Games.html#igraph_rewire_edges"
"igraph_rich_club_sequence","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_rich_club_sequence"
"igraph_ring","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_ring"
"igraph_rngtype_glibc2","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rngtype_glibc2"
"igraph_rngtype_mt19937","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rngtype_mt19937"
"igraph_rngtype_pcg32","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rngtype_pcg32"
"igraph_rngtype_pcg64","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rngtype_pcg64"
"igraph_rng_bits","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_bits"
"igraph_rng_default","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_default"
"igraph_rng_destroy","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_destroy"
"igraph_rng_get_binom","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_get_binom"
"igraph_rng_get_bool","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_get_bool"
"igraph_rng_get_exp","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_get_exp"
"igraph_rng_get_gamma","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_get_gamma"
"igraph_rng_get_geom","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_get_geom"
"igraph_rng_get_integer","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_get_integer"
"igraph_rng_get_normal","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_get_normal"
"igraph_rng_get_pois","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_get_pois"
"igraph_rng_get_unif","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_get_unif"
"igraph_rng_get_unif01","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_get_unif01"
"igraph_rng_init","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_init"
"igraph_rng_max","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_max"
"igraph_rng_name","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_name"
"igraph_rng_sample_dirichlet","https://igraph.org/c/html/latest/igraph-Nongraph.html#igraph_rng_sample_dirichlet"
"igraph_rng_sample_sphere_surface","https://igraph.org/c/html/latest/igraph-Nongraph.html#igraph_rng_sample_sphere_surface"
"igraph_rng_sample_sphere_volume","https://igraph.org/c/html/latest/igraph-Nongraph.html#igraph_rng_sample_sphere_volume"
"igraph_rng_seed","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_seed"
"igraph_rng_set_default","https://igraph.org/c/html/latest/igraph-Random.html#igraph_rng_set_default"
"igraph_rooted_product","https://igraph.org/c/html/latest/igraph-Operators.html#igraph_rooted_product"
"igraph_roots_for_tree_layout","https://igraph.org/c/html/latest/igraph-Layout.html#igraph_roots_for_tree_layout"
"igraph_running_mean","https://igraph.org/c/html/latest/igraph-Nongraph.html#igraph_running_mean"
"igraph_sbm_game","https://igraph.org/c/html/latest/igraph-Games.html#igraph_sbm_game"
"SETEAB","https://igraph.org/c/html/latest/igraph-Attributes.html#SETEAB"
"SETEABV","https://igraph.org/c/html/latest/igraph-Attributes.html#SETEABV"
"SETEAN","https://igraph.org/c/html/latest/igraph-Attributes.html#SETEAN"
"SETEANV","https://igraph.org/c/html/latest/igraph-Attributes.html#SETEANV"
"SETEAS","https://igraph.org/c/html/latest/igraph-Attributes.html#SETEAS"
"SETEASV","https://igraph.org/c/html/latest/igraph-Attributes.html#SETEASV"
"SETGAB","https://igraph.org/c/html/latest/igraph-Attributes.html#SETGAB"
"SETGAN","https://igraph.org/c/html/latest/igraph-Attributes.html#SETGAN"
"SETGAS","https://igraph.org/c/html/latest/igraph-Attributes.html#SETGAS"
"igraph_setup","https://igraph.org/c/html/latest/igraph-Basic.html#igraph_setup"
"SETVAB","https://igraph.org/c/html/latest/igraph-Attributes.html#SETVAB"
"SETVABV","https://igraph.org/c/html/latest/igraph-Attributes.html#SETVABV"
"SETVAN","https://igraph.org/c/html/latest/igraph-Attributes.html#SETVAN"
"SETVANV","https://igraph.org/c/html/latest/igraph-Attributes.html#SETVANV"
"SETVAS","https://igraph.org/c/html/latest/igraph-Attributes.html#SETVAS"
"SETVASV","https://igraph.org/c/html/latest/igraph-Attributes.html#SETVASV"
"igraph_set_attribute_table","https://igraph.org/c/html/latest/igraph-Attributes.html#igraph_set_attribute_table"
"igraph_set_error_handler","https://igraph.org/c/html/latest/igraph-Error.html#igraph_set_error_handler"
"igraph_set_fatal_handler","https://igraph.org/c/html/latest/igraph-Error.html#igraph_set_fatal_handler"
"igraph_set_progress_handler","https://igraph.org/c/html/latest/igraph-Advanced.html#igraph_set_progress_handler"
"igraph_set_status_handler","https://igraph.org/c/html/latest/igraph-Advanced.html#igraph_set_status_handler"
"igraph_set_warning_handler","https://igraph.org/c/html/latest/igraph-Error.html#igraph_set_warning_handler"
"igraph_similarity_dice","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_similarity_dice"
"igraph_similarity_dice_es","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_similarity_dice_es"
"igraph_similarity_dice_pairs","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_similarity_dice_pairs"
"igraph_similarity_inverse_log_weighted","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_similarity_inverse_log_weighted"
"igraph_similarity_jaccard","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_similarity_jaccard"
"igraph_similarity_jaccard_es","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_similarity_jaccard_es"
"igraph_similarity_jaccard_pairs","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_similarity_jaccard_pairs"
"igraph_simple_cycles","https://igraph.org/c/html/latest/igraph-Cycles.html#igraph_simple_cycles"
